contaminante,data_value,measure_info,fecha,Barrio,latitud,longitud
Nitrogen dioxide (NO2),14.3,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),33.2,ppb,2016-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),7.5,mcg/m3,2016-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),34.3,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.0,ppb,2016-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.4,mcg/m3,2016-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),33.5,ppb,2016-06-01,Queens,40.7282,-73.7949
Ozone (O3),34.3,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),15.8,ppb,2016-06-01,Queens,40.7282,-73.7949
Ozone (O3),33.0,ppb,2016-06-01,Queens,40.7282,-73.7949
Ozone (O3),33.2,ppb,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),28.2,ppb,2016-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),33.9,ppb,2016-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),33.2,ppb,2016-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),11.2,mcg/m3,2016-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),16.5,ppb,2016-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),15.6,ppb,2016-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),10.7,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),35.1,ppb,2016-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),9.9,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),7.9,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),32.6,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),33.4,ppb,2016-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.7,ppb,2016-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),7.9,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),9.3,ppb,2016-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.7,mcg/m3,2016-06-01,Queens,40.7282,-73.7949
Ozone (O3),35.6,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.1,ppb,2016-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),17.3,ppb,2016-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.1,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),15.2,ppb,2016-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.8,mcg/m3,2016-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.3,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.9,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),33.4,ppb,2016-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),14.0,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),17.8,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2016-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),34.0,ppb,2016-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.9,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.0,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),15.6,ppb,2016-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.2,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),33.5,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.1,mcg/m3,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),33.8,ppb,2016-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),7.5,mcg/m3,2016-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),14.1,ppb,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),33.6,ppb,2016-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.5,ppb,2016-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),17.3,ppb,2016-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.7,ppb,2016-06-01,Bronx,40.8448,-73.8648
